NEW_EVENT_TAG,Anzac Cup,6 Apr 2019,5
Ashley McEwan,Nighthaunt
James Moorhouse,Order Draconis
Steve Gibb,Gloomspite Gitz
Chris Tot,Chaos
Ewart Searle,Seraphon
David Hurley,Flesh Eater Courts
Zac Manning,Ironjawz
James Wallace,Nighthaunt
David Corcoran,Grand Host of Nagash
Liam Burnett,Flesh Eater Courts
Kendall Williams,Bonesplitterz
James Maybury,Legion of Sacrament
Benjamin Spinetti,Idoneth Deepkin
Martin Brooks,Beastclaw Raiders
Charles Black,Skaventide
Nathan Princi,Stormcast Eternals
Tim Neal,Legion of Azgorh
Jett Griffiths,Kharadron Overlords
Hugh Craill,Blades of Khorne
Brandt Cers,Free Peoples
Peter Arentsen,Blades of Khorne
Andrew Bigwood,Order Serpentis
Elliot Stenson,Kharadron Overlords
Damien Hicks,Nighthaunt
Alex Gordon,Disciples of Tzeentch
Duncan Cross,Kharadron Overlords
Luke Stopp,Kharadron Overlords
Eythan Hillier,Maggotkin of Nurgle
Simon Votto,Skaventide
Rob Horsburgh,Slaves to Darkness
